region,parent_org,org_type,org_level,organization,project_detail,project_type,project_subtype,fiscal_year,budget_type,budget_amount,budget_dept,budget_category,sub_category,reference_url
광주,광주광역시,지방자치단체,기초,서구,"문서고상시소독제(38,000원*8개*12월)",보존관리,해충방제/방균관리,2025,본예산,"3,648,000",행정지원과,201 일반운영비,01 사무관리비,https://www.seogu.gwangju.kr/board.es?mid=a60203020000&bid=0137
광주,광주광역시,지방자치단체,기초,서구,표준기록관리시스템유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"25,697,000",행정지원과,201 일반운영비,01 사무관리비,https://www.seogu.gwangju.kr/board.es?mid=a60203020000&bid=0137
광주,광주광역시교육청,교육행정기관,광역,광주광역시교육청,표준기록관리시스템(RMS) 운영(응용S/W유지관리및고도화),시스템 관리,시스템 운영/유지보수,2025,본예산,"18,000,000",행정국 교육자치과,210 운영비,,https://www.gen.go.kr/opengen/edu_budget/
광주,광주광역시교육청,교육행정기관,광역,광주광역시교육청,문서소독비(1회),보존관리,해충방제/방균관리,2025,본예산,"3,000,000",행정국 교육자치과,210 운영비,,https://www.gen.go.kr/opengen/edu_budget/
광주,광주광역시교육청,교육행정기관,기초,동부교육지원청,기록관문서소독(1회),보존관리,해충방제/방균관리,2025,본예산,"2,500,000",,210 운영비,,https://www.gen.go.kr/opengen/edu_budget/
광주,광주광역시교육청,교육행정기관,기초,서부교육지원청,기록관문서소독(1회),보존관리,해충방제/방균관리,2025,본예산,"3,500,000",,210 운영비,,https://www.gen.go.kr/opengen/edu_budget/
인천,인천광역시,지방자치단체,광역,인천광역시,기록관리시스템 S/W 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"18,158,000",시민봉사과,201 일반운영비,02 공공운영비,https://www.incheon.go.kr/open/OPEN030101
인천,인천광역시,지방자치단체,광역,인천광역시,문서고 분진제거 및 소독,보존관리,해충방제/방균관리,2025,본예산,"9,000,000",시민봉사과,206 재료비,01 재료비,https://www.incheon.go.kr/open/OPEN030101
인천,인천광역시,지방자치단체,광역,인천광역시,중요기록물 DB구축 연구개발비,전자화 사업,종이기록물 전자화,2025,본예산,"200,000,000",시민봉사과,207 연구개발비,02 전산개발비,https://www.incheon.go.kr/open/OPEN030101
인천,인천광역시,지방자치단체,광역,인천광역시,기록관리시스템 백신 라이선스 구입,시스템 관리,시스템 운영/유지보수,2025,본예산,"10,670,000",시민봉사과,405 자산취득비,01 자산및물품취득비,https://www.incheon.go.kr/open/OPEN030101
인천,인천광역시,지방자치단체,기초,강화군,기록관리 시스템 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"71,600,000",행정과,201 일반운영비,02 공공운영비,https://www.ganghwa.go.kr/open_content/main/open_info/finance/budget.jsp
인천,인천광역시,지방자치단체,기초,강화군,시청각 기록물관리 SW 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"10,800,000",행정과,201 일반운영비,02 공공운영비,https://www.ganghwa.go.kr/open_content/main/open_info/finance/budget.jsp
인천,인천광역시,지방자치단체,기초,강화군,표준기록관리시스템백업장비구입,시스템 관리,인프라 구축,2025,본예산,"64,000,000",행정과,405 자산취득비,01 자산및물품취득비,https://www.ganghwa.go.kr/open_content/main/open_info/finance/budget.jsp
인천,인천광역시,지방자치단체,기초,계양구,중요기록물 이중보존DB 공정관리프로그램 유지관리,전자화 사업,종이기록물 전자화,2025,본예산,"2,020,000",민원여권과,201 일반운영비,02 공공운영비,https://www.gyeyang.go.kr/open_content/main/open_info/budget/tax.jsp
인천,인천광역시,지방자치단체,기초,계양구,"기록관 중요기록물 분진제거 및 소독(2,330,000원*1회*2곳)",보존관리,해충방제/방균관리,2025,본예산,"4,660,000",민원여권과,201 일반운영비,02 공공운영비,https://www.gyeyang.go.kr/open_content/main/open_info/budget/tax.jsp
인천,인천광역시,지방자치단체,기초,계양구,표준기록관리시스템 유지관리비,시스템 관리,시스템 운영/유지보수,2025,본예산,"36,075,000",민원여권과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.gyeyang.go.kr/open_content/main/open_info/budget/tax.jsp
인천,인천광역시,지방자치단체,기초,남동구,기록관및 보존기록물분진제거및향균소독,보존관리,해충방제/방균관리,2025,본예산,"7,500,000",민원봉사과,201 일반운영비,01 사무관리비,https://www.namdong.go.kr/main/administration/budget/finance/status.jsp
인천,인천광역시,지방자치단체,기초,남동구,표준기록관리시스템 유지보수비,시스템 관리,시스템 운영/유지보수,2025,본예산,"48,000,000",민원봉사과,201 일반운영비,02 공공운영비,https://www.namdong.go.kr/main/administration/budget/finance/status.jsp
인천,인천광역시,지방자치단체,기초,동구,문서고 소독비,보존관리,해충방제/방균관리,2025,본예산,"5,401,000",민원지적과,201 일반운영비,01 사무관리비,https://www.icdonggu.go.kr/main/information/finance/budget.jsp
인천,인천광역시,지방자치단체,기초,동구,"문서고 향균소독용품 구입(30,250원*48개)",보존관리,해충방제/방균관리,2025,본예산,"1,452,000",민원지적과,201 일반운영비,01 사무관리비,https://www.icdonggu.go.kr/main/information/finance/budget.jsp
인천,인천광역시,지방자치단체,기초,동구,표준기록관리시스템(RMS) 운영지원비,시스템 관리,시스템 운영/유지보수,2025,본예산,"12,000,000",민원지적과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.icdonggu.go.kr/main/information/finance/budget.jsp
인천,인천광역시,지방자치단체,기초,동구,표준기록관리시스템(RMS) S/W 및 H/W 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"42,188,000",민원지적과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.icdonggu.go.kr/main/information/finance/budget.jsp
인천,인천광역시,지방자치단체,기초,동구,"중요 비전자기록물 DB 구축 사업(120,000면*500원)",전자화 사업,종이기록물 전자화,2025,본예산,"60,000,000",민원지적과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.icdonggu.go.kr/main/information/finance/budget.jsp
인천,인천광역시,지방자치단체,기초,동구,"기록관 기록물 목록화 사업(60,000권*1,400원)",기록물관리,기록물 정리/기술,2025,본예산,"84,000,000",민원지적과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.icdonggu.go.kr/main/information/finance/budget.jsp
인천,인천광역시,지방자치단체,기초,동구,표준기록관리시스템(RMS)고도화사업,시스템 관리,시스템 고도화/개선,2025,본예산,"252,100,000",민원지적과,402 자치단체등자본이전,02 공기관등에대한자본적위탁사업비,https://www.icdonggu.go.kr/main/information/finance/budget.jsp
인천,인천광역시,지방자치단체,기초,미추홀구,표준기록관리시스템 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"56,898,000",총무과,201 일반운영비,02 공공운영비,https://www.michuhol.go.kr/main/budget/document/list.do
인천,인천광역시,지방자치단체,기초,부평구,문서고 분진제거 및 소독비(1회),보존관리,해충방제/방균관리,2025,본예산,"5,000,000",하나로민원과,201 일반운영비,02 공공운영비,https://www.icbp.go.kr/main/administration/finance/general.jsp
인천,인천광역시,지방자치단체,기초,부평구,표준기록관리시스템 유지보수비,시스템 관리,시스템 운영/유지보수,2025,본예산,"38,670,000",하나로민원과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.icbp.go.kr/main/administration/finance/general.jsp
인천,인천광역시,지방자치단체,기초,서구,공기관등에대한경상적위탁비(표준기록관리시스템운영지원비),시스템 관리,시스템 운영/유지보수,2025,본예산,"68,513,800",민원봉사과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.seo.incheon.kr/open_content/main/open_info/finance/budget_2025.jsp
인천,인천광역시,지방자치단체,기초,서구,기록물 미세먼지 제거 및 훈증소독,보존관리,해충방제/방균관리,2025,본예산,"12,000,000",민원봉사과,201 일반운영비,01 사무관리비,https://www.seo.incheon.kr/open_content/main/open_info/finance/budget_2025.jsp
인천,인천광역시,지방자치단체,기초,연수구,종합문서고 향균 소독(1회),보존관리,해충방제/방균관리,2025,본예산,"4,950,000",민원여권과,201 일반운영비,02 공공운영비,https://www.yeonsu.go.kr/main/administration/budget/present.asp
인천,인천광역시,지방자치단체,기초,연수구,표준기록관리시스템 운영지원비,시스템 관리,시스템 운영/유지보수,2025,본예산,"274,959,000",민원여권과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,https://www.yeonsu.go.kr/main/administration/budget/present.asp
인천,인천광역시,지방자치단체,기초,옹진군,표준기록관리 시스템 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"350,000,000",행정자치과,201 일반운영비,02 공공운영비,https://www.ongjin.go.kr/open_content/main/administration/budget/statement.jsp
인천,인천광역시,지방자치단체,기초,중구,기록관 기록물 소독 비용,보존관리,해충방제/방균관리,2025,본예산,"3,984,000",민원지적과,201 일반운영비,01 사무관리비,https://www.icjg.go.kr/krop0202a
인천,인천광역시,지방자치단체,기초,중구,기록관 기록물 정수점검 용역비,기록물관리,실태점검/정수점검,2025,본예산,"95,000,000",민원지적과,201 일반운영비,01 사무관리비,https://www.icjg.go.kr/krop0202a
인천,인천광역시,지방자치단체,기초,중구,표준기록관리시스템 서버전용 백신 소프트웨어 구입,시스템 관리,인프라 구축,2025,본예산,"12,650,000",민원지적과,201 일반운영비,01 사무관리비,https://www.icjg.go.kr/krop0202a
인천,인천광역시,지방자치단체,기초,중구,표준기록관리시스템 H/W 및 S/W 유지관리비,시스템 관리,시스템 운영/유지보수,2025,본예산,"51,290,000",민원지적과,201 일반운영비,01 사무관리비,https://www.icjg.go.kr/krop0202a
인천,인천광역시교육청,교육행정기관,광역,인천광역시교육청,"시청각기록물DB구축(1,500원*500,000면)",전자화 사업,종이기록물 전자화,2025,본예산,"750,000,000",교육행정국 총무과,210 운영비,,https://www.ice.go.kr/people/cm/cntnts/cntntsView.do?mi=10502&cntntsId=1148
인천,인천광역시교육청,교육행정기관,광역,인천광역시교육청,"기록물전수조사(1,300원*50,000권)",기록물관리,기록물 정리/기술,2025,본예산,"65,000,000",교육행정국 총무과,210 운영비,,https://www.ice.go.kr/people/cm/cntnts/cntntsView.do?mi=10502&cntntsId=1148
인천,인천광역시교육청,교육행정기관,광역,인천광역시교육청,"아카이브관리시스템유지관리(소프트웨어 유지관리(1,640,100원*3개월))",시스템 관리,시스템 운영/유지보수,2025,본예산,"4,921,000",교육행정국 총무과,440 무형자산,,https://www.ice.go.kr/people/cm/cntnts/cntntsView.do?mi=10502&cntntsId=1148
인천,인천광역시교육청,교육행정기관,광역,인천광역시교육청,표준기록관리시스템구축및운영(SSL인증서갱신),시스템 관리,인프라 구축,2025,본예산,"50,000",교육행정국 총무과,210 운영비,,https://www.ice.go.kr/people/cm/cntnts/cntntsView.do?mi=10502&cntntsId=1148
인천,인천광역시교육청,교육행정기관,광역,인천광역시교육청,표준기록관리시스템유지관리위탁사업비,시스템 관리,시스템 운영/유지보수,2025,본예산,"208,589,000",교육행정국 총무과,330 자치단체등이전,,https://www.ice.go.kr/people/cm/cntnts/cntntsView.do?mi=10502&cntntsId=1148
인천,인천광역시교육청,교육행정기관,기초,남부교육지원청,기록관문서고소독(1회),보존관리,해충방제/방균관리,2025,본예산,"3,000,000",,210 운영비,,https://www.ice.go.kr/people/cm/cntnts/cntntsView.do?mi=10502&cntntsId=1148
인천,인천광역시교육청,교육행정기관,기초,북부교육지원청,기록관문서고소독(1회),보존관리,해충방제/방균관리,2025,본예산,"1,500,000",,210 운영비,,https://www.ice.go.kr/people/cm/cntnts/cntntsView.do?mi=10502&cntntsId=1148
인천,인천광역시교육청,교육행정기관,기초,동부교육지원청,사업없음,사업없음,사업없음,2025,본예산,,,,,https://www.ice.go.kr/people/cm/cntnts/cntntsView.do?mi=10502&cntntsId=1148
인천,인천광역시교육청,교육행정기관,기초,서부교육지원청,사업없음,사업없음,사업없음,2025,본예산,,,,,https://www.ice.go.kr/people/cm/cntnts/cntntsView.do?mi=10502&cntntsId=1148
인천,인천광역시교육청,교육행정기관,기초,강화교육지원청,사업없음,사업없음,사업없음,2025,본예산,,,,,https://www.ice.go.kr/people/cm/cntnts/cntntsView.do?mi=10502&cntntsId=1148
경북,경상북도,지방자치단체,광역,경상북도,경상북도기록관기록물정리용역,기록물관리,기록물 정리/기술,2025,본예산,"150,000,000",행정지원과,201 일반운영비,01 사무관리비, https://www.gb.go.kr/Main/open_contents/section/finace/page.do?mnu_uid=2620&LARGE_CODE=330&MEDIUM_CODE=20&SMALL_CODE=10&mnu_order=3 
경북,경상북도,지방자치단체,광역,경상북도,기록관리시스템바이러스백신구입,시스템 관리,보안관리,2025,본예산,"15,000,000",행정지원과,201 일반운영비,01 사무관리비, https://www.gb.go.kr/Main/open_contents/section/finace/page.do?mnu_uid=2620&LARGE_CODE=330&MEDIUM_CODE=20&SMALL_CODE=10&mnu_order=3 
경북,경상북도,지방자치단체,광역,경상북도,경상북도도정기록역사컨텐츠화사업,전자화 사업,디지털 아카이브 구축,2025,본예산,"22,000,000",행정지원과,201 일반운영비,01 사무관리비, https://www.gb.go.kr/Main/open_contents/section/finace/page.do?mnu_uid=2620&LARGE_CODE=330&MEDIUM_CODE=20&SMALL_CODE=10&mnu_order=3 
경북,경상북도,지방자치단체,광역,경상북도,디지털아카이브개인정보유출차단소프트웨어구입,시스템 관리,시스템 운영/유지보수,2025,본예산,"18,000,000",행정지원과,201 일반운영비,01 사무관리비, https://www.gb.go.kr/Main/open_contents/section/finace/page.do?mnu_uid=2620&LARGE_CODE=330&MEDIUM_CODE=20&SMALL_CODE=10&mnu_order=3 
경북,경상북도,지방자치단체,광역,경상북도,기록관전산시스템유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"107,000,000",행정지원과,201 일반운영비,01 사무관리비, https://www.gb.go.kr/Main/open_contents/section/finace/page.do?mnu_uid=2620&LARGE_CODE=330&MEDIUM_CODE=20&SMALL_CODE=10&mnu_order=3 
경북,경상북도,지방자치단체,광역,경상북도,춘추고일시소독및소독약제구입,보존관리,해충방제/방균관리,2025,본예산,"9,500,000",행정지원과,201 일반운영비,02 공공운영비, https://www.gb.go.kr/Main/open_contents/section/finace/page.do?mnu_uid=2620&LARGE_CODE=330&MEDIUM_CODE=20&SMALL_CODE=10&mnu_order=3 
경북,경상북도,지방자치단체,광역,경상북도,기록관리시스템노후서버교체,시스템 관리,인프라 구축,2025,본예산,"48,000,000",행정지원과,405 자산취득비,01 자산및물품취득비, https://www.gb.go.kr/Main/open_contents/section/finace/page.do?mnu_uid=2620&LARGE_CODE=330&MEDIUM_CODE=20&SMALL_CODE=10&mnu_order=3 
경북,경상북도,지방자치단체,광역,경상북도,디지털아카이브노후서버교체,시스템 관리,인프라 구축,2025,본예산,"16,000,000",행정지원과,405 자산취득비,01 자산및물품취득비, https://www.gb.go.kr/Main/open_contents/section/finace/page.do?mnu_uid=2620&LARGE_CODE=330&MEDIUM_CODE=20&SMALL_CODE=10&mnu_order=3 
경북,경상북도,지방자치단체,기초,경산시,"기록물 보존용 약품 구입(30,000원*34개*12월)",보존관리,해충방제/방균관리,2025,본예산,"12,240,000",새마을민원과,201 일반운영비,01 사무관리비, https://www.gbgs.go.kr/open_content/ko/page.do?mnu_uid=2171& 
경북,경상북도,지방자치단체,기초,경산시,문서고 소독,보존관리,해충방제/방균관리,2025,본예산,"9,823,000",새마을민원과,201 일반운영비,01 사무관리비, https://www.gbgs.go.kr/open_content/ko/page.do?mnu_uid=2171& 
경북,경상북도,지방자치단체,기초,경산시,문서고 정비,보존관리,서고관리,2025,본예산,"3,000,000",새마을민원과,201 일반운영비,01 사무관리비, https://www.gbgs.go.kr/open_content/ko/page.do?mnu_uid=2171& 
경북,경상북도,지방자치단체,기초,경산시,기록관리시스템H/W유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"10,000,000",새마을민원과,201 일반운영비,02 공공운영비, https://www.gbgs.go.kr/open_content/ko/page.do?mnu_uid=2171& 
경북,경상북도,지방자치단체,기초,경산시,기록관리시스템S/W유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"20,000,000",새마을민원과,201 일반운영비,02 공공운영비, https://www.gbgs.go.kr/open_content/ko/page.do?mnu_uid=2171& 
경북,경상북도,지방자치단체,기초,경주시,문서고 기록물 소독,보존관리,해충방제/방균관리,2025,본예산,"5,400,000",시민봉사과,201 일반운영비,01 사무관리비, https://www.gyeongju.go.kr/open_content/ko/page.do?mnu_uid=628& 
경북,경상북도,지방자치단체,기초,경주시,표준기록관리시스템 H/W 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"11,430,000",시민봉사과,201 일반운영비,01 사무관리비, https://www.gyeongju.go.kr/open_content/ko/page.do?mnu_uid=628& 
경북,경상북도,지방자치단체,기초,경주시,표준기록관리시스템 S/W 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"21,600,000",시민봉사과,201 일반운영비,01 사무관리비, https://www.gyeongju.go.kr/open_content/ko/page.do?mnu_uid=628& 
경북,경상북도,지방자치단체,기초,경주시,온나라시스템 전자문서 이관,시스템 관리,인프라 구축,2025,본예산,"7,700,000",시민봉사과,201 일반운영비,01 사무관리비, https://www.gyeongju.go.kr/open_content/ko/page.do?mnu_uid=628& 
경북,경상북도,지방자치단체,기초,경주시,표준기록관리시스템 백신 구입,시스템 관리,보안관리,2025,본예산,"15,000,000",시민봉사과,201 일반운영비,01 사무관리비, https://www.gyeongju.go.kr/open_content/ko/page.do?mnu_uid=628& 
경북,경상북도,지방자치단체,기초,경주시,중요기록물 전산화(DB구축) 및 공개재분류용역,전자화 사업,종이기록물 전자화,2025,본예산,"300,000,000",시민봉사과,207 연구개발비,02 전산개발비, https://www.gyeongju.go.kr/open_content/ko/page.do?mnu_uid=628& 
경북,경상북도,지방자치단체,기초,고령군,"문서고 소독약품 구입(50,000원*40개)",보존관리,해충방제/방균관리,2025,본예산,"2,000,000",총무과,201 일반운영비,01 사무관리비, https://www.goryeong.go.kr/budget/boardList.do?BRD_ID=a1_budget&IDX=9 
경북,경상북도,지방자치단체,기초,고령군,표준기록관리시스템용 백신SW 구입,시스템 관리,시스템 운영/유지보수,2025,본예산,"15,000,000",총무과,201 일반운영비,01 사무관리비, https://www.goryeong.go.kr/budget/boardList.do?BRD_ID=a1_budget&IDX=9 
경북,경상북도,지방자치단체,기초,구미시,"문서고 향균제 구입(22,000원*10개*12월)",보존관리,해충방제/방균관리,2025,본예산,"2,640,000",민원봉사과,201 일반운영비,01 사무관리비, https://www.gumi.go.kr/portal/contents.do?mid=0303020000 
경북,경상북도,지방자치단체,기초,구미시,기록관리시스템 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"55,404,000",민원봉사과,201 일반운영비,01 사무관리비, https://www.gumi.go.kr/portal/contents.do?mid=0303020000 
경북,경상북도,지방자치단체,기초,김천시,"기록관 소독(1,800,000원*3회)",보존관리,해충방제/방균관리,2025,본예산,"5,400,000",정보기획과,201 일반운영비,01 사무관리비, https://www.gc.go.kr/portal/contents.do?mId=1205010000 
경북,경상북도,지방자치단체,기초,김천시,표준기록관리시스템백신라이선스구매,시스템 관리,시스템 운영/유지보수,2025,본예산,"15,000,000",정보기획과,201 일반운영비,01 사무관리비, https://www.gc.go.kr/portal/contents.do?mId=1205010000 
경북,경상북도,지방자치단체,기초,김천시,표준기록관리시스템 S/W 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"11,190,000",정보기획과,201 일반운영비,01 사무관리비, https://www.gc.go.kr/portal/contents.do?mId=1205010000 
경북,경상북도,지방자치단체,기초,김천시,표준기록관리시스템 서버 및 스토리지유지관리,시스템 관리,인프라 구축,2025,본예산,"21,772,000",정보기획과,201 일반운영비,01 사무관리비, https://www.gc.go.kr/portal/contents.do?mId=1205010000 
경북,경상북도,지방자치단체,기초,김천시,김천시 행정박물 전시,특수사업,전시사업,2025,본예산,"20,000,000",정보기획과,201 일반운영비,03 행사운영비, https://www.gc.go.kr/portal/contents.do?mId=1205010000 
경북,경상북도,지방자치단체,기초,김천시,"기록관 항균, 살충분사제 구입(1,600,000원*3회)",보존관리,해충방제/방균관리,2025,본예산,"4,800,000",정보기획과,206 재료비,01 재료비, https://www.gc.go.kr/portal/contents.do?mId=1205010000 
경북,경상북도,지방자치단체,기초,김천시,중요기록물 디지털화 사업,전자화 사업,종이기록물 전자화,2025,본예산,"120,000,000",정보기획과,207 연구개발비,02 전산개발비, https://www.gc.go.kr/portal/contents.do?mId=1205010000 
경북,경상북도,지방자치단체,기초,김천시,표준기록관리시스템 소프트웨어 신규도입 및 이관,시스템 관리,인프라 구축,2025,본예산,"260,000,000",정보기획과,207 연구개발비,02 전산개발비, https://www.gc.go.kr/portal/contents.do?mId=1205010000 
경북,경상북도,지방자치단체,기초,김천시,표준기록관리시스템 서버 및 스토리지 교체,시스템 관리,인프라 구축,2025,본예산,"170,000,000",정보기획과,405 자산취득비,01 자산및물품취득비, https://www.gc.go.kr/portal/contents.do?mId=1205010000 
경북,경상북도,지방자치단체,기초,문경시,기록물 보존용품 구입,보존관리,보존용품관리,2025,본예산,"3,000,000",총무과,201 일반운영비,01 사무관리비, https://www.gbmg.go.kr/portal/contents.do?mId=0202011500 
경북,경상북도,지방자치단체,기초,문경시,기록관서고 상시소독 용품 구입,보존관리,해충방제/방균관리,2025,본예산,"4,000,000",총무과,201 일반운영비,01 사무관리비, https://www.gbmg.go.kr/portal/contents.do?mId=0202011500 
경북,경상북도,지방자치단체,기초,문경시,기록관서고 일시소독,보존관리,해충방제/방균관리,2025,본예산,"3,500,000",총무과,201 일반운영비,01 사무관리비, https://www.gbmg.go.kr/portal/contents.do?mId=0202011500 
경북,경상북도,지방자치단체,기초,문경시,기록관 문서고 문서 이관 용역,보존관리,서고관리,2025,본예산,"20,000,000",총무과,201 일반운영비,01 사무관리비, https://www.gbmg.go.kr/portal/contents.do?mId=0202011500 
경북,경상북도,지방자치단체,기초,문경시,비전자기록물 목록관리시스템(S/W)유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"3,960,000",총무과,201 일반운영비,02 공공운영비, https://www.gbmg.go.kr/portal/contents.do?mId=0202011500 
경북,경상북도,지방자치단체,기초,문경시,표준기록관리시스템 유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"39,518,000",총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비, https://www.gbmg.go.kr/portal/contents.do?mId=0202011500 
경북,경상북도,지방자치단체,기초,문경시,기록관 문서고 기록물 전수조사,기록물관리,기록물 정리/기술,2025,본예산,"20,000,000",총무과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비, https://www.gbmg.go.kr/portal/contents.do?mId=0202011500 
경북,경상북도,지방자치단체,기초,문경시,기록관 문서고 설치공사,보존관리,서고관리,2025,본예산,"210,000,000",총무과,401 시설비및부대비,01 시설비, https://www.gbmg.go.kr/portal/contents.do?mId=0202011500 
경북,경상북도,지방자치단체,기초,문경시,기록관 문서고 이동식 서가,보존관리,서고관리,2025,본예산,"130,000,000",총무과,405 자산취득비,01 자산및물품취득비, https://www.gbmg.go.kr/portal/contents.do?mId=0202011500 
경북,경상북도,지방자치단체,기초,봉화군,표준기록물관리시스템백신구입,시스템 관리,보안관리,2025,본예산,"15,000,000",총무과,201 일반운영비,01 사무관리비, https://www.bonghwa.go.kr/open.content/ko/news/budget.info/year/?group1=2025&command=type_02 
경북,경상북도,지방자치단체,기초,봉화군,표준기록관리시스템유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"29,446,000",총무과,201 일반운영비,02 공공운영비, https://www.bonghwa.go.kr/open.content/ko/news/budget.info/year/?group1=2025&command=type_02 
경북,경상북도,지방자치단체,기초,상주시,"기록물 보존약재 구입(48,000원*24개*2종)",보존관리,서고관리,2025,본예산,"3,000,000",총무과,201 일반운영비,01 사무관리비, https://www.sangju.go.kr/budget/list.tc?mn=2358&budgetYear=2025&pageSeq=1602&budgetGbn=0 
경북,경상북도,지방자치단체,기초,상주시,기록관리시스템 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"10,865,000",총무과,201 일반운영비,02 공공운영비, https://www.sangju.go.kr/budget/list.tc?mn=2358&budgetYear=2025&pageSeq=1602&budgetGbn=0 
경북,경상북도,지방자치단체,기초,상주시,역사기록관리시스템 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"22,140,000",총무과,201 일반운영비,02 공공운영비, https://www.sangju.go.kr/budget/list.tc?mn=2358&budgetYear=2025&pageSeq=1602&budgetGbn=0 
경북,경상북도,지방자치단체,기초,상주시,수집공모기록물 db구축,전자화 사업,디지털 아카이브 구축,2025,본예산,"12,000,000",총무과,207 연구개발비,02 전산개발비, https://www.sangju.go.kr/budget/list.tc?mn=2358&budgetYear=2025&pageSeq=1602&budgetGbn=0 
경북,경상북도,지방자치단체,기초,성주군,표준기록관리시스템백신S/W갱신,시스템 관리,보안관리,2025,본예산,"13,000,000",자치행정과,201 일반운영비,01 사무관리비, https://www.sj.go.kr/page.do?mnu_uid=1183& 
경북,경상북도,지방자치단체,기초,성주군,"표준기록관리시스템유지보수비(2,800,000원*12월)",시스템 관리,시스템 운영/유지보수,2025,본예산,"33,600,000",자치행정과,201 일반운영비,01 사무관리비, https://www.sj.go.kr/page.do?mnu_uid=1183& 
경북,경상북도,지방자치단체,기초,성주군,"문서고향균시스템약품구입(50,000원*90개)",보존관리,해충방제/방균관리,2025,본예산,"4,500,000",자치행정과,201 일반운영비,01 사무관리비, https://www.sj.go.kr/page.do?mnu_uid=1183& 
경북,경상북도,지방자치단체,기초,안동시,기록물관리시스템 H/W 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"14,000,000",자치행정과,201 일반운영비,01 사무관리비, https://www.andong.go.kr/portal/inquiry/selectBudget.do?mId=0501010000 
경북,경상북도,지방자치단체,기초,안동시,기록물관리시스템 S/W 유지관리,시스템 관리,시스템 운영/유지보수,2025,본예산,"23,000,000",자치행정과,201 일반운영비,01 사무관리비, https://www.andong.go.kr/portal/inquiry/selectBudget.do?mId=0501010000 
경북,경상북도,지방자치단체,기초,안동시,기록관 소독,보존관리,해충방제/방균관리,2025,본예산,"5,500,000",자치행정과,201 일반운영비,02 공공운영비, https://www.andong.go.kr/portal/inquiry/selectBudget.do?mId=0501010000 
경북,경상북도,지방자치단체,기초,영덕군,기록관소독및분진제거,보존관리,해충방제/방균관리,2025,본예산,"3,800,000",자치행정과,201 일반운영비,01 사무관리비, https://www.yd.go.kr/?page_id=907 
경북,경상북도,지방자치단체,기초,영덕군,표준기록관리시스템백신갱신,시스템 관리,보안관리,2025,본예산,"12,000,000",자치행정과,201 일반운영비,01 사무관리비, https://www.yd.go.kr/?page_id=907 
경북,경상북도,지방자치단체,기초,영덕군,표준기록관리시스템유지보수,시스템 관리,시스템 운영/유지보수,2025,본예산,"32,000,000",자치행정과,201 일반운영비,01 사무관리비, https://www.yd.go.kr/?page_id=907 
경북,경상북도,지방자치단체,기초,영덕군,군청기록관(서고)보유기록물전수조사,기록물관리,기록물 정리/기술,2025,본예산,"50,000,000",자치행정과,207 연구개발비,02 전산개발비, https://www.yd.go.kr/?page_id=907 
경북,경상북도,지방자치단체,기초,영양군,"기록관리시스템응용S/W유지보수비(1,150,000원*12월)",시스템 관리,시스템 운영/유지보수,2025,본예산,"13,800,000",자치행정과,207 연구개발비,02 전산개발비, https://www.yyg.go.kr/www/organization/finance_info/revenues_expenditure 
경북,경상북도,지방자치단체,기초,영양군,기록관리시스템백신S/W구입,시스템 관리,보안관리,2025,본예산,"14,000,000",자치행정과,207 연구개발비,02 전산개발비, https://www.yyg.go.kr/www/organization/finance_info/revenues_expenditure 
경북,경상북도,지방자치단체,기초,영주시,표준기록관리시스템(RMS) 백신 프로그램 구입,시스템 관리,보안관리,2025,본예산,"15,000,000",총무과,201 일반운영비,01 사무관리비, https://www.yeongju.go.kr/open_content/main/page.do?mnu_uid=11737& 
